feature,imp
Z_score_p0S_Falcon_Churn_inv,2.6108158155555556
Z_score_p5N_Tortoise_NetAdds,2.6249299066666665
Z_score_p7_Falcon_Revenue,2.63311768
Z_score_p11S_Falcon_Closing_inv,2.6404829
recent_max_Tortoise_Gross_inv,2.64502311
Z_score_p5S_Falcon_Gross,2.6489842733333337
Z_score_p3S_Tortoise_Gross,2.64994311
Z_score_p4S_Falcon_ARPEU_inv,2.6547684919999996
Z_score_p7S_Falcon_Closing_inv,2.657466415
Z_score_p1S_Falcon_Gross,2.665553953333333
Z_score_p10S_Tortoise_Revenue,2.66794777
Z_score_p1N_Falcon_Churn_inv,2.670822085
recent_mean_Falcon_Gross_inv,2.68080037875
Z_score_p13_Falcon_Gross,2.69161987
Z_score_p1N_Tortoise_ARPEU,2.692780973
Z_score_p2_Falcon_ARPNU,2.6928533130769234
Z_score_p1N_Falcon_Opening,2.6968180333333334
recent_std_Tortoise_Leavers_inv,2.69740295
Z_score_p6_Tortoise_Revenue,2.698108675
Z_score_p0_Falcon_Gross,2.69930677707143
Z_score_p0_Tortoise_Gross,2.6994371451199997
recent_std,2.7056221740000006
Z_score_p5S_Tortoise_Gross,2.7121342200000003
Z_score_p7N_Tortoise_Migrate,2.71306229
Z_score_max0,2.726375474
Z_score_p5_Falcon_Opening,2.73500061
Z_score_p9S_Falcon_Closing_inv,2.737552643333333
Z_score_p1S_Tortoise_Revenue,2.737728786
Z_score_p0_Falcon_Revenue_inv,2.74329901
Z_score_p0N_Tortoise_Closing,2.7439811250000004
Z_score_p3S_Falcon_NetAdds,2.7468222900000003
Z_score_p1N_Falcon_ARPEU,2.7501513699999998
recent_mean_Tortoise_Gross,2.7562377073888893
Z_score_p0S_Tortoise_Revenue,2.7626995051111116
Z_score_p6N_Tortoise_Leavers,2.76563644
recent_mean_Tortoise_Gross_inv,2.7758737360000003
Z_score_p0N_Tortoise_ARPNU_inv,2.7781409
Z_score_p11S_Falcon_Churn,2.78880501
Z_score_p5S_Falcon_Closing_inv,2.79389572
Z_score_p8N_Falcon_Migrate,2.79857349
Z_score_p0N_Tortoise_Closing_inv,2.8046021750000003
Z_score_p2_Falcon_ARPEU,2.805222368
Z_score_p4S_Tortoise_NetAdds_inv,2.82192206
Z_score_p5_Tortoise_ARPNU,2.8226186025
Z_score_p8_Tortoise_ARPNU,2.82339871
Z_score_p0S_Tortoise_Migrate,2.8286641505555554
Z_score_p0N_Tortoise_Gross,2.8374564893999996
recent_ptp_Falcon_Gross_inv,2.83993578
Z_score_p5N_Tortoise_Migrate,2.84119415
Z_score_p2N_Falcon_ARPNU_inv,2.850363516
Z_score_p0_Tortoise_ARPNU,2.850780469214286
Z_score_p8S_Falcon_Migrate,2.85211182
Z_score_p2_Falcon_ARPEU_inv,2.8542407366666667
Z_score_p2S_Falcon_Churn_inv,2.855941334666667
Z_score_p2S,2.860277667640001
Z_score_p2_Tortoise_ARPNU_inv,2.86029911
Z_score_p4S_Tortoise_ARPEU_inv,2.863288165
recent_group,2.863588125
Z_score_p3S_Falcon_Migrate,2.866052869166667
Z_score_p1_Falcon_Gross,2.871255258333333
Z_score_p0S_Falcon_ARPEU_inv,2.87478366625
Z_score_p0_Falcon_ARPEU_inv,2.8818964950000003
Z_score_p8_Tortoise_NetAdds,2.88492966
Z_score_p6S_Tortoise_Leavers,2.9031389166666663
Z_score_p4S_Falcon_Churn_inv,2.90482378
Z_score_p4S_Falcon_Migrate,2.9157242581666662
Z_score_p4N_Tortoise_NetAdds,2.9177655366666664
Z_score_p1_Falcon_Churn,2.9261974693750004
Z_score_p3_Tortoise_Migrate_inv,2.9352414600000003
recent_mean_Falcon_ARPNU,2.9382797670999996
Z_score_p3S_Falcon_Gross_inv,2.953503558571428
Z_score_p7S_Falcon_Revenue,2.96020889
Z_score_p9S_Falcon_ARPEU_inv,2.964498774
Z_score_p8,2.964985132380952
Z_score_p3N_Tortoise_ARPEU,2.9741971959999995
Z_score_p4S_Falcon_Migrate_inv,2.974718379
Z_score_p2S_Tortoise_Revenue,2.976333687142857
recent_std_Falcon_Churn,2.9816230427272727
Z_score_p4S_Tortoise_ARPNU,2.9823234100000002
Z_score_p2S_Tortoise_ARPNU,2.9841946757999995
Z_score_p7S_Falcon_Closing,2.9956665
Z_score_p3S_Tortoise_Migrate_inv,3.0055953266666666
Z_score_p2S_Tortoise_Opening,3.0093918250000002
Z_score_p8S_Falcon_Revenue,3.01666451
Z_score_p0_Falcon_ARPNU_inv,3.017787526
Z_score_p0N_Falcon_Gross,3.0201751460000006
Z_score_std6,3.04452860362069
recent_std_Falcon_Migrate_inv,3.04921103
Z_score_p1S_Falcon_NetAdds,3.052075538888889
recent_mean_Tortoise_NetAdds_inv,3.053319071111111
Z_score_p4_Tortoise_Opening,3.05697632
Z_score_p1_Falcon_ARPEU_inv,3.0607500066666664
Z_score_p0S_Falcon_Churn,3.0626771018181818
recent_ptp_Tortoise_Leavers_inv,3.07442808
Z_score_p5_Falcon_ARPNU,3.07973862
Z_score_p4_Tortoise_ARPEU,3.0854466
Z_score_p10S_Tortoise_Opening_inv,3.08990765
Z_score_ptp1,3.1006497436363634
Z_score_p0S_Falcon_Opening,3.1006801124999996
Z_score_p4_Falcon_Churn,3.10430288
Z_score_p9,3.1047563152380957
Z_score_p7S_Tortoise_Leavers,3.10587406
Z_score_p3N_Falcon_Churn_inv,3.109491825
recent_min_Tortoise_Gross,3.1155622242173906
Z_score_p8S_Tortoise_ARPEU_inv,3.11764526
Z_score_p5S,3.126405391054054
Z_score_p10S_Falcon_Closing,3.14172173
recent_std_Falcon_ARPNU,3.141862866666667
Z_score_p2_Tortoise_ARPNU,3.1462460712499998
Z_score_p3S_Falcon_ARPEU,3.150711106
Z_score_p0S_Tortoise_Gross,3.1542726056666663
Z_score_p11S_Tortoise_ARPNU,3.15479374
Z_score_p2S_Falcon_ARPEU_inv,3.16992545
Z_score_p1_Falcon_Opening,3.196319998
recent_min_Tortoise_Revenue_inv,3.1981034299999997
Z_score_p11_Falcon_ARPNU,3.199408175
Z_score_p0S_Falcon_Gross,3.209910662339999
Z_score_p1S_Falcon_Closing,3.2113060753333333
Z_score_p1N_Tortoise_NetAdds,3.21224246
Z_score_p7N,3.2156572816428577
Z_score_p12_Falcon_Closing,3.22682381
Z_score_p2S_Tortoise_ARPNU_inv,3.22914696
Z_score_p2N_Falcon_ARPNU,3.24215740225
Z_score_p11_Falcon_Opening_inv,3.26162982
Z_score_p6S_Tortoise_ARPEU,3.29906571
recent_min_Tortoise_NetAdds,3.319583032857143
Z_score_p9S_Tortoise_ARPEU,3.3270411500000003
recent_max_Tortoise_Migrate,3.3349773809444447
Z_score_p2N_Tortoise_Leavers,3.336000835714285
Z_score_p11N_Tortoise_ARPNU_inv,3.33609009
Z_score_p1S_Tortoise_Leavers_inv,3.33886214
Z_score_p0S_Tortoise_Leavers_inv,3.348431715785714
Z_score_p1S_Tortoise_NetAdds,3.3605575761111113
Z_score_p9_Falcon_Closing,3.36880207
recent_ptp_Tortoise_Migrate,3.377057393333333
Z_score_p2S_Tortoise_Gross,3.386125565
recent_min_Tortoise_Revenue,3.388613847666665
Z_score_std16,3.3907170489565224
Z_score_ptp17,3.399519937
Z_score_p1S_Tortoise_Revenue_inv,3.41016549
Z_score_p3N_Falcon_Revenue,3.41842651
Z_score_p7_Falcon_ARPNU,3.42591429
Z_score_ptp2,3.428269679876191
recent_mean_Falcon_Opening_inv,3.4298257825
Z_score_p4_Tortoise_NetAdds,3.4325896499999997
Z_score_p7,3.4437791157777777
Z_score_p4S,3.4499179567999994
Z_score_p2S_Tortoise_Leavers,3.457093597272727
Z_score_p5_Falcon_Opening_inv,3.45861888
Z_score_p0S_Falcon_ARPNU,3.4719337946874993
Z_score_p3S_Tortoise_Closing_inv,3.49753428
recent_std_Tortoise_Gross,3.501134276666667
recent_ptp_Falcon_ARPEU,3.5121430399999993
Z_score_p2S_Falcon_ARPNU,3.5140614559333327
Z_score_p3S_Falcon_ARPNU_inv,3.5145777700000003
Z_score_p0N_Falcon_Migrate,3.5260435835294124
Z_score_p5S_Falcon_NetAdds,3.5261535666666664
Z_score_p5,3.5278240840270274
Z_score_p2S_Tortoise_ARPEU_inv,3.53053967
Z_score_p9S_Falcon_ARPEU,3.5401516349999995
Z_score_p11S_Tortoise_Opening_inv,3.54058838
Z_score_std5,3.5592416970991714
Z_score_p9N_Tortoise_Gross,3.56031799
Z_score_p2S_Falcon_Migrate_inv,3.5638410766666664
Z_score_p0S_Falcon_Closing,3.5677904627272725
Z_score_p0N_Falcon_Churn,3.5678992979999995
Z_score_p1S_Tortoise_Gross,3.5708074288888887
recent_min_Falcon_ARPNU,3.575174780625001
Falcon_Revenue,3.5817460633333327
Z_score_p3N_Falcon_ARPEU,3.5853014
Z_score_std3,3.5935442332238106
Z_score_p8S_Falcon_ARPNU,3.5953190500000005
Z_score_ptp3,3.5962332648076925
Z_score_p3S_Falcon_ARPNU,3.5974068299999997
Z_score_p8N,3.5981008090000004
recent_max_Falcon_Revenue,3.602154446086958
Z_score_p4_Falcon_Closing,3.60784531
Z_score_p6N,3.608477775454546
Z_score_ptp6,3.616886286000001
Z_score_p3,3.622107011647059
Z_score_p3S_Falcon_Revenue_inv,3.6329900433333333
Z_score_min10,3.64126965627381
Z_score_p5S_Falcon_Churn_inv,3.6426229475000005
Z_score_p6S_Falcon_ARPNU_inv,3.64292359
recent_ptp_Tortoise_Leavers,3.644462585
Z_score_p5N,3.649974041625
recent_std_Falcon_NetAdds,3.65653038
Z_score_p4,3.657692997145833
Z_score_p2S_Falcon_NetAdds,3.6672754383333337
Z_score_p2_Falcon_Closing,3.684074405
Z_score_p0S_Falcon_ARPNU_inv,3.7112050712499993
Z_score_p7N_Falcon_ARPNU_inv,3.71690965
Z_score_p8S_Tortoise_Gross,3.72387886
Z_score_p3S_Falcon_Migrate_inv,3.7489276378
Z_score_p11S_Tortoise_Closing_inv,3.75363731
Z_score_p1_Falcon_ARPNU,3.7548253039999997
Z_score_std7,3.7636386305053775
Z_score_p3_Tortoise_Revenue,3.7640806799999997
Z_score_ptp5,3.7654765428533326
recent_mean_Tortoise_Closing_inv,3.7781178974999996
Z_score_p3_Falcon_ARPNU,3.78418258
Z_score_p8_Falcon_Opening_inv,3.79885101
Z_score_p1S_Falcon_ARPEU_inv,3.8107380399230775
Z_score_p2_Tortoise_Gross,3.8122894183333336
Z_score_p13S_Falcon_ARPNU,3.81490707
Z_score_p3N_Falcon_ARPNU,3.8195711180000003
Z_score_p8S_Falcon_Closing,3.83461499
Z_score_p0_Falcon_ARPEU,3.834859549399999
Z_score_std4,3.836098898552634
Z_score_p2_Tortoise_Migrate,3.837205432222223
Z_score_p1S_Falcon_Migrate_inv,3.856172315625
Z_score_p0_Falcon_Migrate,3.8569705791000004
Z_score_std2,3.8626744106042428
recent_mean_Tortoise_NetAdds,3.8805596860000002
Z_score_p8_Falcon_ARPEU,3.89647865
Z_score_p0_Tortoise_Revenue_inv,3.90376282
Z_score_ptp14,3.912012739564707
Z_score_p7N_Falcon_ARPNU,3.9152298
recent_min_Falcon_Revenue_inv,3.917415762
recent_ptp_Falcon_Gross,3.9179707476923076
Z_score_p4S_Tortoise_Leavers_inv,3.939988195
Z_score_p3N_Falcon_Closing,3.99496651
Z_score_mean3,3.996114497328827
Z_score_p2S_Falcon_Gross_inv,4.004234551200001
Z_score_p12N_Tortoise_Revenue_inv,4.01000977
recent_ptp_Tortoise_Revenue,4.035711963333333
Z_score_p4S_Tortoise_Opening,4.041776875
Z_score_p1N_Falcon_Churn,4.04931307
recent_mean_Tortoise_Leavers,4.05797679982353
Z_score_p8_Falcon_ARPEU_inv,4.064832685
recent_max_Falcon_Churn,4.0707843650322575
Z_score_p3S_Tortoise_Leavers_inv,4.0794420127999995
recent_ptp_Tortoise_Gross,4.102210234
Z_score_p6S_Tortoise_Closing,4.12982082
Z_score_p5N_Tortoise_Leavers,4.145100115
Z_score_p2,4.149961422550457
Z_score_p1_Falcon_Churn_inv,4.150285086666667
recent_mean_Falcon_Opening,4.154060436923077
Z_score_p0S_Falcon_Closing_inv,4.154258725
Z_score_mean1,4.169260446554487
Tortoise_Leavers,4.176326811038461
recent_min_Falcon_ARPEU_inv,4.176439717142857
Z_score_p4N_Falcon_Churn,4.18165112
Z_score_p3S_Tortoise_Leavers,4.188585668333333
Z_score_ptp13,4.190563119379312
Z_score_p5S_Falcon_Churn,4.191517356666666
Z_score_p3S_Tortoise_ARPEU,4.201619824
Z_score_p0_Falcon_Migrate_inv,4.22392942
Tortoise_ARPEU_inv,4.237858948
Z_score_p2S_Falcon_ARPEU,4.2639213125
Z_score_p1_Falcon_Gross_inv,4.26776886
Z_score_mean0,4.27644533644987
Z_score_p1N_Tortoise_Leavers_inv,4.279102085
Z_score_ptp8,4.2906027181290325
Z_score_p8S_Tortoise_NetAdds_inv,4.29336786
Z_score_p4S_Tortoise_Migrate_inv,4.3011070714
Z_score_p5N_Tortoise_Migrate_inv,4.304604846666667
Z_score_ptp15,4.318783766837838
Tortoise_Leavers_inv,4.352476571428572
Z_score_p3S,4.353275027939393
Z_score_p10_Falcon_NetAdds,4.38146973
Z_score_p3_Tortoise_ARPNU,4.394301888333333
Z_score_max16,4.424659612666666
Z_score_p0S_Tortoise_Migrate_inv,4.42580561
Tortoise_Migrate,4.44150540566
Z_score_p1S_Falcon_Revenue_inv,4.460434877142857
Z_score_p10_Falcon_ARPNU,4.46334648
Z_score_p3N_Tortoise_Migrate_inv,4.47625732
recent_max_Falcon_ARPEU,4.49124222669697
recent_min_Tortoise_Migrate,4.493550044615384
Z_score_mean7,4.518664439111111
Z_score_p6_Tortoise_Migrate,4.5244151375
Z_score_p1S_Falcon_Churn,4.555135634999999
recent_ptp_Tortoise_NetAdds,4.560663293529411
Z_score_p4S_Falcon_Churn,4.5989670425
Z_score_p1S_Falcon_Migrate,4.602119645384615
recent_max_Falcon_Migrate,4.624688205734692
Z_score_p6S_Tortoise_NetAdds_inv,4.62945557
Z_score_p1N_Falcon_Closing,4.6424638866666665
Z_score_p10S,4.675668989166667
Z_score_p6S,4.699187247945947
Z_score_p2_Tortoise_Closing,4.7333374
recent_ptp_Tortoise_Migrate_inv,4.735069275
Z_score_p1S_Falcon_ARPNU_inv,4.735811947125001
Z_score_p7N_Falcon_Migrate,4.80229378
Z_score_std9,4.8146364028396915
Tortoise_ARPEU,4.826474426202792
Z_score_mean9,4.833563779318964
Z_score_p5_Tortoise_Migrate,4.83411217
Z_score_p4S_Falcon_Gross,4.87070745125
recent_std_Falcon_Migrate,4.872845412166666
Z_score_p7_Falcon_Closing_inv,4.883499145
Z_score_mean2,4.885030050339998
recent_max_Tortoise_ARPNU,4.887027374166666
Z_score_p0_Tortoise_ARPNU_inv,4.90458242
Z_score_min17,4.921641744027028
Z_score_ptp7,4.929612944197918
Z_score_p8S_Tortoise_Migrate_inv,4.953210950000001
Z_score_std12,4.95405031881111
Z_score_p1S_Tortoise_Closing_inv,4.956114295000001
Z_score_p1_Tortoise_Gross,4.974198342923078
Z_score_p2S_Falcon_Closing_inv,4.97606074
recent_mean_Falcon_Churn,5.015912341708333
Z_score_p8S_Falcon_Opening,5.019289015
Z_score_p0S_Falcon_Gross_inv,5.041800176666668
recent_mean_Tortoise_ARPNU_inv,5.058096573076925
Z_score_min0,5.108186446811321
Z_score_ptp11,5.110980034698631
Z_score_p2S_Tortoise_Migrate,5.1366302699999995
Z_score_p5S_Tortoise_Leavers_inv,5.1424746500000005
Z_score_p3S_Tortoise_Migrate,5.17188240625
recent_min_Falcon_Churn,5.191342769058824
Z_score_p8S,5.210735559333332
Z_score_std14,5.228564853131578
Z_score_p10S_Tortoise_Gross_inv,5.237463
recent_mean_Tortoise_Revenue,5.237473252
Z_score_ptp4,5.252746048213484
recent_min_Tortoise_ARPNU,5.261246401935483
Z_score_p11S_Falcon_Revenue_inv,5.27164531
Z_score_mean4,5.280761023918368
Z_score_std17,5.299183256298507
recent_mean_Tortoise_ARPNU,5.305147844736842
Z_score_std10,5.3091339080320035
Z_score_p4_Falcon_ARPNU,5.34274326
Z_score_min8,5.365295430091838
Z_score_p4N,5.392655730318181
forecast_n,5.400169795002664
Z_score_p0_Tortoise_Migrate,5.503440843333333
Z_score_max17,5.524412898624999
Z_score_std8,5.553894298597399
Z_score_p9N_Tortoise_Migrate,5.5762796644999995
recent_std_Tortoise_ARPEU,5.577707595555555
recent_max_Falcon_Gross,5.6078177378
recent_mean_Tortoise_Opening,5.620883279230768
Z_score_p4_Tortoise_ARPNU,5.6425885529999995
recent_mean_Falcon_Revenue,5.653626684181818
Z_score_p3_Falcon_NetAdds,5.698628905
Z_score_p1S_Tortoise_Migrate_inv,5.709296896166666
Z_score_p0N_Tortoise_Migrate_inv,5.71291542
Z_score_p9S_Tortoise_Revenue_inv,5.721437455
Z_score_p1S_Falcon_Churn_inv,5.7612693522499985
Z_score_p0S_Falcon_Opening_inv,5.796925671666667
recent_mean_Falcon_Closing_inv,5.806231313
Z_score_ptp16,5.852502647499999
Z_score_p0S_Tortoise_ARPNU_inv,5.89074571
Z_score_p5S_Falcon_Migrate,5.912460486666667
Z_score_mean8,5.933879110902063
recent_ptp_Falcon_Migrate,5.938228843200001
Z_score_p0_Falcon_NetAdds_inv,6.01705933
Z_score_p1,6.0353544882959165
Z_score_std11,6.042676592000002
recent_std_Falcon_Churn_inv,6.05612183
Z_score_ptp12,6.067907155780219
Z_score_p4S_Tortoise_Closing_inv,6.09339857
Z_score_p7S_Tortoise_Revenue,6.10606384
Tortoise_NetAdds_inv,6.118952311391304
Z_score_min7,6.130276126600002
recent_mean_Tortoise_ARPEU_inv,6.134690215454542
Z_score_p7S,6.1582726022463765
Z_score_p1N_Falcon_ARPEU_inv,6.15977478
Z_score_max15,6.164514428904257
recent_ptp,6.183989038892858
recent_mean_Falcon_Revenue_inv,6.187608244
recent_min_Falcon_Migrate,6.202015124000001
Falcon_Closing,6.239445328235295
Tortoise_Gross,6.247387357766664
Z_score_std13,6.247914271680553
Tortoise_Closing,6.253621473448276
Z_score_min11,6.267152883510201
Z_score_max5,6.271299284634487
Z_score_p4_Falcon_Revenue,6.3531189
Z_score_p1S_Falcon_ARPNU,6.3566365945833345
Z_score_max3,6.379409979685993
Z_score_p0S,6.3814311032641475
Z_score_p1N_Tortoise_ARPEU_inv,6.38894272
Z_score_p0S_Tortoise_Revenue_inv,6.413876079166667
recent_std_Tortoise_ARPNU,6.455384376666667
recent_max_Tortoise_ARPEU,6.489401702827161
recent_mean_Tortoise_Revenue_inv,6.548687493
Z_score_mean5,6.579138541348257
Z_score_p3S_Tortoise_ARPNU_inv,6.60712862
Z_score_p4S_Falcon_Closing,6.64752297
Z_score_min3,6.665083515240739
Z_score_p4S_Tortoise_Opening_inv,6.695063266666668
recent_min_Falcon_NetAdds,6.7489717393076925
Z_score_p5S_Tortoise_Closing_inv,6.752420096666666
Z_score_p0S_Tortoise_Closing_inv,6.7758166
recent_mean_Falcon_Migrate_inv,6.810446076363635
Z_score_p6S_Tortoise_Migrate,6.817811020000001
Z_score_p1S_Tortoise_Closing,6.864104360000001
Z_score_mean6,6.880513732780005
recent_min_Falcon_Gross,6.89043562522727
Z_score_p1S_Falcon_ARPEU,6.928776006833334
Z_score_p6S_Tortoise_Revenue,6.98388672
Z_score_p8S_Tortoise_Opening_inv,7.030784150000001
Z_score_min12,7.0379887326344095
recent_ptp_Falcon_Revenue,7.047587713333333
Z_score_p5S_Falcon_ARPEU,7.051845553333333
Z_score_std15,7.088237161937987
Tortoise_Opening,7.108587652728724
Z_score_mean10,7.122412745413796
recent_mean_Tortoise_ARPEU,7.2318135559749965
recent_mean_Falcon_ARPNU_inv,7.264870706111113
Z_score_p6N_Falcon_ARPNU,7.289093145
Z_score_max1,7.3547066528828156
Z_score_p5S_Falcon_Closing,7.36847305
Z_score_p0N,7.434178004772729
Z_score_min5,7.446260447756095
recent_mean_Tortoise_Leavers_inv,7.4670538437500005
Tortoise_NetAdds,7.472311388141177
Z_score_p2S_Falcon_NetAdds_inv,7.499691369999998
Z_score_max4,7.50906176494196
recent_mean_Tortoise_Migrate,7.597627409999997
Z_score_p0,7.64594437457823
Z_score_p10_Falcon_Revenue,7.70256805
Z_score_mean17,7.87997596152941
Z_score_p7_Falcon_Closing,7.94776917
Falcon_NetAdds,7.955628324197082
Tortoise_Revenue,8.0806723900931
Z_score_p4S_Falcon_Revenue,8.19139097
Z_score_p2N_Tortoise_Leavers_inv,8.21942139
recent_mean_Falcon_Closing,8.246411696521738
Z_score_max2,8.28805326860593
Z_score_p1N_Falcon_ARPNU_inv,8.38673401
recent_mean_Falcon_NetAdds_inv,8.397922194
Z_score_p12S,8.431381964285714
Z_score_min16,8.454490316315793
recent_mean_Tortoise_Migrate_inv,8.455014844166667
Z_score_p3_Falcon_Revenue,8.6592655
Z_score_p9S,8.672307733999999
recent_mean_Falcon_Gross,8.76559442091176
Z_score_mean14,8.789841759314688
recent_min_Falcon_Migrate_inv,8.81925964
recent_min_Tortoise_Leavers,8.841251248
recent_mean_Falcon_ARPEU,8.922479915666669
recent_min_Tortoise_ARPEU_inv,9.046124924999999
recent_max_Falcon_Gross_inv,9.067934336666667
Z_score_max10,9.135468243448006
Z_score_p8S_Tortoise_ARPNU,9.13567352
Z_score_max14,9.149045665426229
Z_score_p0N_Falcon_Migrate_inv,9.2635498
Z_score_p6_Falcon_Opening_inv,9.40008545
Z_score_min6,9.529046684180727
Z_score_ptp9,9.6027056867027
Z_score_p1S_Tortoise_Opening_inv,9.658921707000001
Z_score_mean13,9.684284040757005
Z_score_p8N_Falcon_ARPNU,9.693377965
recent_mean_Falcon_Migrate,9.78299925456757
Z_score_p10S_Falcon_Closing_inv,9.78355026
Z_score_p9S_Tortoise_Gross_inv,9.86629772
Z_score_min9,9.927896644188884
recent_ptp_Falcon_ARPNU,9.98218064
Z_score_max9,10.27812622065958
Falcon_Opening,10.296154963333333
Z_score_min1,10.538664512083038
Z_score_max7,10.586513328282212
Z_score_max8,10.602505733425541
Z_score_p0S_Falcon_Revenue,10.72774333447619
Z_score_p2S_Falcon_Opening,11.16293061
Z_score_min2,11.234144535691117
Z_score_p2S_Tortoise_Migrate_inv,11.295127446
Z_score_p1S_Tortoise_Opening,11.402109771999998
recent_mean_Falcon_Churn_inv,11.498139883499999
Z_score_max6,11.572027219071034
Z_score_p5S_Tortoise_ARPNU,11.811441456666666
Z_score_p0S_Tortoise_Closing,11.961378636333334
Z_score_min4,12.10703081256886
recent_max_Falcon_NetAdds_inv,12.119812
Z_score_p0S_Falcon_Migrate,12.2338544532
recent_max_Tortoise_Opening,12.392180923111109
Z_score_p0S_Falcon_Migrate_inv,12.590091551105262
Z_score_mean15,12.707772527025
Z_score_p0S_Falcon_Revenue_inv,13.504939555
Z_score_max13,13.601139838825395
Z_score_max12,13.6799026307554
Z_score_min13,13.955599663874997
Z_score_p3_Falcon_ARPNU_inv,14.12537
recent_max_Tortoise_Leavers_inv,14.6289062
Z_score_ptp10,14.87297651994845
recent_mean_Falcon_ARPEU_inv,16.065498319
recent_ptp_Falcon_NetAdds,16.0955781825
Z_score_p2S_Tortoise_Closing,16.581213026666664
Z_score_max11,16.65362463289922
Falcon_ARPNU_inv,16.883112990130435
recent_ptp_Falcon_Churn,17.227003898
recent_max_Tortoise_NetAdds,17.809728404306306
Falcon_NetAdds_inv,17.897702445952376
Tortoise_ARPNU,17.982831687836974
Z_score_mean11,18.845682311927003
recent_max_Falcon_Migrate_inv,18.9050293
recent_min_Tortoise_Opening,19.035318489153838
Z_score_min14,19.34025866738889
Z_score_p3S_Tortoise_Opening_inv,19.6216965
Z_score_min15,19.839326959965106
Z_score_p8S_Tortoise_Revenue,20.1217957
recent_min_Tortoise_Closing,21.569673283516625
recent_ptp_Falcon_Migrate_inv,21.8995361
recent_min,22.082028625398863
Z_score_p0S_Tortoise_Opening,22.522915362793103
Z_score_p2_Falcon_Opening,23.4234962
recent_min_Tortoise_ARPEU,23.73850149811111
Tortoise_ARPNU_inv,26.46765609016901
Z_score_mean16,31.52995039341875
Z_score_p2S_Tortoise_Closing_inv,31.55957029
Falcon_Gross,33.19809249712121
Z_score_p0S_Tortoise_Opening_inv,36.33019091714286
Falcon_Migrate,36.8185461592542
Z_score_p5S_Tortoise_Opening_inv,39.4017334
Falcon_Gross_inv,44.02215447837501
Z_score_p2S_Falcon_Revenue_inv,52.40513369333333
Falcon_ARPEU_inv,53.97328972061538
Z_score_mean12,58.11037404029243
recent_max,59.265315818991624
Falcon_Migrate_inv,59.46910699454543
Falcon_ARPEU,90.61806940974208
recent_mean,93.25543197484537
Z_score_p3S_Falcon_Closing,130.109616672
recent_max_Falcon_Closing,137.8049062
Falcon_ARPNU,684.5485531255373
