feature,imp
recent_ptp_Falcon_Migrate_inv,0
recent_max_Falcon_Migrate_inv,0
recent_std_Falcon_Migrate_inv,0
Z_score_p17N_Tortoise_Migrate_inv,0
Z_score_p16N_Tortoise_Migrate_inv,0
Z_score_p15N_Tortoise_Migrate_inv,0
Z_score_p14N_Tortoise_Migrate_inv,0
Z_score_p14_Tortoise_Migrate_inv,0
Z_score_p13N_Tortoise_Migrate_inv,0
Z_score_p11N_Tortoise_Migrate_inv,0
Z_score_p10N_Tortoise_Migrate_inv,0
Z_score_p9N_Tortoise_Migrate_inv,0
Z_score_p8N_Tortoise_Migrate_inv,0
Z_score_p7N_Tortoise_Migrate_inv,0
Z_score_p6N_Tortoise_Migrate_inv,0
Z_score_p5N_Tortoise_Migrate_inv,0
Z_score_p4N_Tortoise_Migrate_inv,0
Z_score_p3N_Tortoise_Migrate_inv,0
Z_score_p2N_Tortoise_Migrate_inv,0
Z_score_p1N_Tortoise_Migrate_inv,0
Z_score_p0N_Tortoise_Migrate_inv,0
Z_score_p17_Tortoise_Migrate_inv,0
Z_score_p16_Tortoise_Migrate_inv,0
Z_score_p12N_Tortoise_Migrate_inv,0
Z_score_p15N_Falcon_Gross_inv,0
Z_score_p14N_Falcon_Gross_inv,0
Z_score_p13N_Falcon_Gross_inv,0
Z_score_p12S_Falcon_Gross_inv,0
Z_score_p11S_Falcon_Gross_inv,0
Z_score_p10S_Falcon_Gross_inv,0
Z_score_p9S_Falcon_Gross_inv,0
Z_score_p8S_Falcon_Gross_inv,0
Z_score_p7S_Falcon_Gross_inv,0
Z_score_p6S_Falcon_Gross_inv,0
Z_score_p5S_Falcon_Gross_inv,0
Z_score_p4S_Falcon_Gross_inv,0
Z_score_p3S_Falcon_Gross_inv,0
recent_ptp_Falcon_Gross_inv,0
recent_max_Falcon_Gross_inv,0
recent_std_Falcon_Gross_inv,0
Z_score_p17N_Tortoise_Gross_inv,0
Z_score_p13S_Falcon_Gross_inv,0
Z_score_p16N_Tortoise_Gross_inv,0
Z_score_p14N_Tortoise_Gross_inv,0
Z_score_p13N_Tortoise_Gross_inv,0
Z_score_p12N_Tortoise_Gross_inv,0
Z_score_p11N_Tortoise_Gross_inv,0
Z_score_p10N_Tortoise_Gross_inv,0
Z_score_p9N_Tortoise_Gross_inv,0
Z_score_p8N_Tortoise_Gross_inv,0
Z_score_p7N_Tortoise_Gross_inv,0
Z_score_p6N_Tortoise_Gross_inv,0
Z_score_p5N_Tortoise_Gross_inv,0
Z_score_p4N_Tortoise_Gross_inv,0
Z_score_p3N_Tortoise_Gross_inv,0
Z_score_p2N_Tortoise_Gross_inv,0
Z_score_p1N_Tortoise_Gross_inv,0
Z_score_p15N_Tortoise_Gross_inv,0
Z_score_p14S_Falcon_Gross_inv,0
Z_score_p15S_Falcon_Gross_inv,0
Z_score_p16S_Falcon_Gross_inv,0
Z_score_p12N_Falcon_Gross_inv,0
Z_score_p11N_Falcon_Gross_inv,0
Z_score_p10N_Falcon_Gross_inv,0
Z_score_p9N_Falcon_Gross_inv,0
Z_score_p8N_Falcon_Gross_inv,0
Z_score_p7N_Falcon_Gross_inv,0
Z_score_p6N_Falcon_Gross_inv,0
Z_score_p5N_Falcon_Gross_inv,0
Z_score_p4N_Falcon_Gross_inv,0
Z_score_p3N_Falcon_Gross_inv,0
Z_score_p2N_Falcon_Gross_inv,0
Z_score_p1N_Falcon_Gross_inv,0
Z_score_p0N_Falcon_Gross_inv,0
Z_score_p17_Falcon_Gross_inv,0
Z_score_p16_Falcon_Gross_inv,0
Z_score_p15_Falcon_Gross_inv,0
Z_score_p14_Falcon_Gross_inv,0
Z_score_p17S_Falcon_Gross_inv,0
Z_score_p1_Falcon_Gross_inv,0
Z_score_p2_Falcon_Gross_inv,0
Z_score_p3_Falcon_Gross_inv,0
Z_score_p4_Falcon_Gross_inv,0
Z_score_p5_Falcon_Gross_inv,0
Z_score_p10S_Falcon_Migrate_inv,0
Z_score_p6_Falcon_Gross_inv,0
Z_score_p8_Falcon_Gross_inv,0
Z_score_p9_Falcon_Gross_inv,0
Z_score_p10_Falcon_Gross_inv,0
Z_score_p11_Falcon_Gross_inv,0
Z_score_p12_Falcon_Gross_inv,0
Z_score_p13_Falcon_Gross_inv,0
Z_score_p7_Falcon_Gross_inv,0
Z_score_p0N_Tortoise_Gross_inv,0
Z_score_p11S_Falcon_Migrate_inv,0
Z_score_p13S_Falcon_Migrate_inv,0
Z_score_p4S_Falcon_Churn_inv,0
Z_score_p2S_Falcon_Churn_inv,0
Z_score_p1S_Falcon_Churn_inv,0
recent_ptp_Falcon_Churn_inv,0
recent_max_Falcon_Churn_inv,0
recent_std_Falcon_Churn_inv,0
Z_score_p17N_Tortoise_Leavers_inv,0
Z_score_p16N_Tortoise_Leavers_inv,0
Z_score_p15N_Tortoise_Leavers_inv,0
Z_score_p14N_Tortoise_Leavers_inv,0
Z_score_p13N_Tortoise_Leavers_inv,0
Z_score_p12N_Tortoise_Leavers_inv,0
Z_score_p11N_Tortoise_Leavers_inv,0
Z_score_p10N_Tortoise_Leavers_inv,0
Z_score_p5S_Falcon_Churn_inv,0
Z_score_p9N_Tortoise_Leavers_inv,0
Z_score_p7N_Tortoise_Leavers_inv,0
Z_score_p6N_Tortoise_Leavers_inv,0
Z_score_p5N_Tortoise_Leavers_inv,0
Z_score_p4N_Tortoise_Leavers_inv,0
Z_score_p3N_Tortoise_Leavers_inv,0
Z_score_p2N_Tortoise_Leavers_inv,0
Z_score_p1N_Tortoise_Leavers_inv,0
Z_score_p0N_Tortoise_Leavers_inv,0
Z_score_p17_Tortoise_Leavers_inv,0
Z_score_p16_Tortoise_Leavers_inv,0
Z_score_p15_Tortoise_Leavers_inv,0
Z_score_p14_Tortoise_Leavers_inv,0
Z_score_p13_Tortoise_Leavers_inv,0
Z_score_p12_Tortoise_Leavers_inv,0
Z_score_p8N_Tortoise_Leavers_inv,0
Z_score_p11_Tortoise_Leavers_inv,0
Z_score_p6S_Falcon_Churn_inv,0
Z_score_p8S_Falcon_Churn_inv,0
Z_score_p3N_Falcon_Churn_inv,0
Z_score_p2N_Falcon_Churn_inv,0
Z_score_p1N_Falcon_Churn_inv,0
Z_score_p0N_Falcon_Churn_inv,0
Z_score_p17_Falcon_Churn_inv,0
Z_score_p16_Falcon_Churn_inv,0
Z_score_p15_Falcon_Churn_inv,0
Z_score_p14_Falcon_Churn_inv,0
Z_score_p13_Falcon_Churn_inv,0
Z_score_p12_Falcon_Churn_inv,0
Z_score_p11_Falcon_Churn_inv,0
Z_score_p10_Falcon_Churn_inv,0
Z_score_p9_Falcon_Churn_inv,0
Z_score_p8_Falcon_Churn_inv,0
Z_score_p7S_Falcon_Churn_inv,0
Z_score_p7_Falcon_Churn_inv,0
Z_score_p5_Falcon_Churn_inv,0
Z_score_p4_Falcon_Churn_inv,0
Z_score_p3_Falcon_Churn_inv,0
Z_score_p2_Falcon_Churn_inv,0
Z_score_p1_Falcon_Churn_inv,0
Z_score_p17S_Falcon_Churn_inv,0
Z_score_p16S_Falcon_Churn_inv,0
Z_score_p15S_Falcon_Churn_inv,0
Z_score_p14S_Falcon_Churn_inv,0
Z_score_p13S_Falcon_Churn_inv,0
Z_score_p12S_Falcon_Churn_inv,0
Z_score_p11S_Falcon_Churn_inv,0
Z_score_p10S_Falcon_Churn_inv,0
Z_score_p9S_Falcon_Churn_inv,0
Z_score_p6_Falcon_Churn_inv,0
Z_score_p10_Tortoise_Leavers_inv,0
Z_score_p9_Tortoise_Leavers_inv,0
Z_score_p8_Tortoise_Leavers_inv,0
Z_score_p8N_Falcon_Migrate_inv,0
Z_score_p7N_Falcon_Migrate_inv,0
Z_score_p6N_Falcon_Migrate_inv,0
Z_score_p5N_Falcon_Migrate_inv,0
Z_score_p4N_Falcon_Migrate_inv,0
Z_score_p3N_Falcon_Migrate_inv,0
Z_score_p2N_Falcon_Migrate_inv,0
Z_score_p1N_Falcon_Migrate_inv,0
Z_score_p17_Falcon_Migrate_inv,0
Z_score_p16_Falcon_Migrate_inv,0
Z_score_p15_Falcon_Migrate_inv,0
Z_score_p14_Falcon_Migrate_inv,0
Z_score_p13_Falcon_Migrate_inv,0
Z_score_p12_Falcon_Migrate_inv,0
Z_score_p9N_Falcon_Migrate_inv,0
Z_score_p11_Falcon_Migrate_inv,0
Z_score_p9_Falcon_Migrate_inv,0
Z_score_p8_Falcon_Migrate_inv,0
Z_score_p7_Falcon_Migrate_inv,0
Z_score_p6_Falcon_Migrate_inv,0
Z_score_p5_Falcon_Migrate_inv,0
Z_score_p4_Falcon_Migrate_inv,0
Z_score_p3_Falcon_Migrate_inv,0
Z_score_p2_Falcon_Migrate_inv,0
Z_score_p1_Falcon_Migrate_inv,0
Z_score_p0_Falcon_Migrate_inv,0
Z_score_p17S_Falcon_Migrate_inv,0
Z_score_p16S_Falcon_Migrate_inv,0
Z_score_p15S_Falcon_Migrate_inv,0
Z_score_p14S_Falcon_Migrate_inv,0
Z_score_p10_Falcon_Migrate_inv,0
Z_score_p10N_Falcon_Migrate_inv,0
Z_score_p11N_Falcon_Migrate_inv,0
Z_score_p12N_Falcon_Migrate_inv,0
Z_score_p7_Tortoise_Leavers_inv,0
Z_score_p6_Tortoise_Leavers_inv,0
Z_score_p5_Tortoise_Leavers_inv,0
Z_score_p4_Tortoise_Leavers_inv,0
Z_score_p3_Tortoise_Leavers_inv,0
Z_score_p2_Tortoise_Leavers_inv,0
Z_score_p1_Tortoise_Leavers_inv,0
Z_score_p0_Tortoise_Leavers_inv,0
Z_score_p17S_Tortoise_Leavers_inv,0
Z_score_p16S_Tortoise_Leavers_inv,0
Z_score_p15S_Tortoise_Leavers_inv,0
Z_score_p14S_Tortoise_Leavers_inv,0
Z_score_p13S_Tortoise_Leavers_inv,0
Z_score_p12S_Tortoise_Leavers_inv,0
Z_score_p11S_Tortoise_Leavers_inv,0
Z_score_p10S_Tortoise_Leavers_inv,0
Z_score_p9S_Tortoise_Leavers_inv,0
Z_score_p13N_Falcon_Migrate_inv,0
Z_score_p14N_Falcon_Migrate_inv,0
Z_score_p15N_Falcon_Migrate_inv,0
Z_score_p16N_Falcon_Migrate_inv,0
Z_score_p17N_Falcon_Migrate_inv,0
recent_std_Tortoise_Leavers_inv,0
Z_score_p12S_Falcon_Migrate_inv,0
Z_score_p0S_Tortoise_Leavers_inv,0
Z_score_p3S_Tortoise_Leavers_inv,0
Z_score_p4S_Tortoise_Leavers_inv,0
Z_score_p5S_Tortoise_Leavers_inv,0
Z_score_p6S_Tortoise_Leavers_inv,0
Z_score_p7S_Tortoise_Leavers_inv,0
Z_score_p8S_Tortoise_Leavers_inv,0
Z_score_p2S_Tortoise_Leavers_inv,0
Z_score_p2_Falcon_Migrate,0
Z_score_p17_Tortoise_Gross_inv,0
Z_score_p15_Tortoise_Gross_inv,0
Z_score_p7_Falcon_Revenue_inv,0
Z_score_p6_Falcon_Revenue_inv,0
Z_score_p5_Falcon_Revenue_inv,0
Z_score_p4_Falcon_Revenue_inv,0
Z_score_p3_Falcon_Revenue_inv,0
Z_score_p2_Falcon_Revenue_inv,0
Z_score_p1_Falcon_Revenue_inv,0
Z_score_p17S_Falcon_Revenue_inv,0
Z_score_p16S_Falcon_Revenue_inv,0
Z_score_p15S_Falcon_Revenue_inv,0
Z_score_p14S_Falcon_Revenue_inv,0
Z_score_p13S_Falcon_Revenue_inv,0
Z_score_p12S_Falcon_Revenue_inv,0
Z_score_p11S_Falcon_Revenue_inv,0
Z_score_p8_Falcon_Revenue_inv,0
Z_score_p10S_Falcon_Revenue_inv,0
Z_score_p8S_Falcon_Revenue_inv,0
Z_score_p7S_Falcon_Revenue_inv,0
Z_score_p6S_Falcon_Revenue_inv,0
Z_score_p5S_Falcon_Revenue_inv,0
Z_score_p4S_Falcon_Revenue_inv,0
Z_score_p3S_Falcon_Revenue_inv,0
Z_score_p2S_Falcon_Revenue_inv,0
Z_score_p1S_Falcon_Revenue_inv,0
Z_score_p0S_Falcon_Revenue_inv,0
recent_ptp_Falcon_Revenue_inv,0
recent_std_Falcon_Revenue_inv,0
Z_score_p17N_Falcon_Closing_inv,0
Z_score_p16N_Falcon_Closing_inv,0
Z_score_p15N_Falcon_Closing_inv,0
Z_score_p9S_Falcon_Revenue_inv,0
Z_score_p14N_Falcon_Closing_inv,0
Z_score_p9_Falcon_Revenue_inv,0
Z_score_p11_Falcon_Revenue_inv,0
Z_score_p4S_Falcon_NetAdds_inv,0
Z_score_p3S_Falcon_NetAdds_inv,0
Z_score_p2S_Falcon_NetAdds_inv,0
Z_score_p0S_Falcon_NetAdds_inv,0
recent_ptp_Falcon_NetAdds_inv,0
recent_std_Falcon_NetAdds_inv,0
Z_score_p17N_Falcon_Revenue_inv,0
Z_score_p16N_Falcon_Revenue_inv,0
Z_score_p15N_Falcon_Revenue_inv,0
Z_score_p14N_Falcon_Revenue_inv,0
Z_score_p13N_Falcon_Revenue_inv,0
Z_score_p12N_Falcon_Revenue_inv,0
Z_score_p11N_Falcon_Revenue_inv,0
Z_score_p10N_Falcon_Revenue_inv,0
Z_score_p10_Falcon_Revenue_inv,0
Z_score_p9N_Falcon_Revenue_inv,0
Z_score_p7N_Falcon_Revenue_inv,0
Z_score_p6N_Falcon_Revenue_inv,0
Z_score_p5N_Falcon_Revenue_inv,0
Z_score_p4N_Falcon_Revenue_inv,0
Z_score_p3N_Falcon_Revenue_inv,0
Z_score_p2N_Falcon_Revenue_inv,0
Z_score_p1N_Falcon_Revenue_inv,0
Z_score_p0N_Falcon_Revenue_inv,0
Z_score_p17_Falcon_Revenue_inv,0
Z_score_p16_Falcon_Revenue_inv,0
Z_score_p15_Falcon_Revenue_inv,0
Z_score_p14_Falcon_Revenue_inv,0
Z_score_p13_Falcon_Revenue_inv,0
Z_score_p12_Falcon_Revenue_inv,0
Z_score_p8N_Falcon_Revenue_inv,0
Z_score_p13N_Falcon_Closing_inv,0
Z_score_p12N_Falcon_Closing_inv,0
Z_score_p11N_Falcon_Closing_inv,0
Z_score_p10S_Falcon_Closing_inv,0
Z_score_p9S_Falcon_Closing_inv,0
Z_score_p8S_Falcon_Closing_inv,0
Z_score_p7S_Falcon_Closing_inv,0
Z_score_p6S_Falcon_Closing_inv,0
Z_score_p5S_Falcon_Closing_inv,0
Z_score_p4S_Falcon_Closing_inv,0
Z_score_p3S_Falcon_Closing_inv,0
Z_score_p2S_Falcon_Closing_inv,0
recent_ptp_Falcon_Closing_inv,0
recent_max_Falcon_Closing_inv,0
recent_min_Falcon_Closing_inv,0
recent_std_Falcon_Closing_inv,0
Z_score_p17N_Falcon_ARPEU_inv,0
Z_score_p11S_Falcon_Closing_inv,0
Z_score_p16N_Falcon_ARPEU_inv,0
Z_score_p14N_Falcon_ARPEU_inv,0
Z_score_p13N_Falcon_ARPEU_inv,0
Z_score_p12N_Falcon_ARPEU_inv,0
Z_score_p11N_Falcon_ARPEU_inv,0
Z_score_p10N_Falcon_ARPEU_inv,0
Z_score_p9N_Falcon_ARPEU_inv,0
Z_score_p8N_Falcon_ARPEU_inv,0
Z_score_p7N_Falcon_ARPEU_inv,0
Z_score_p6N_Falcon_ARPEU_inv,0
Z_score_p5N_Falcon_ARPEU_inv,0
Z_score_p4N_Falcon_ARPEU_inv,0
Z_score_p3N_Falcon_ARPEU_inv,0
Z_score_p2N_Falcon_ARPEU_inv,0
Z_score_p1N_Falcon_ARPEU_inv,0
Z_score_p15N_Falcon_ARPEU_inv,0
Z_score_p12S_Falcon_Closing_inv,0
Z_score_p13S_Falcon_Closing_inv,0
Z_score_p14S_Falcon_Closing_inv,0
Z_score_p10N_Falcon_Closing_inv,0
Z_score_p9N_Falcon_Closing_inv,0
Z_score_p8N_Falcon_Closing_inv,0
Z_score_p7N_Falcon_Closing_inv,0
Z_score_p6N_Falcon_Closing_inv,0
Z_score_p5N_Falcon_Closing_inv,0
Z_score_p4N_Falcon_Closing_inv,0
Z_score_p3N_Falcon_Closing_inv,0
Z_score_p2N_Falcon_Closing_inv,0
Z_score_p1N_Falcon_Closing_inv,0
Z_score_p0N_Falcon_Closing_inv,0
Z_score_p17_Falcon_Closing_inv,0
Z_score_p16_Falcon_Closing_inv,0
Z_score_p15_Falcon_Closing_inv,0
Z_score_p14_Falcon_Closing_inv,0
Z_score_p13_Falcon_Closing_inv,0
Z_score_p12_Falcon_Closing_inv,0
Z_score_p15S_Falcon_Closing_inv,0
Z_score_p16S_Falcon_Closing_inv,0
Z_score_p17S_Falcon_Closing_inv,0
Z_score_p1_Falcon_Closing_inv,0
Z_score_p2_Falcon_Closing_inv,0
Z_score_p3_Falcon_Closing_inv,0
Z_score_p5S_Falcon_NetAdds_inv,0
Z_score_p4_Falcon_Closing_inv,0
Z_score_p6_Falcon_Closing_inv,0
Z_score_p7_Falcon_Closing_inv,0
Z_score_p8_Falcon_Closing_inv,0
Z_score_p9_Falcon_Closing_inv,0
Z_score_p10_Falcon_Closing_inv,0
Z_score_p11_Falcon_Closing_inv,0
Z_score_p5_Falcon_Closing_inv,0
Z_score_p16_Tortoise_Gross_inv,0
Z_score_p6S_Falcon_NetAdds_inv,0
Z_score_p8S_Falcon_NetAdds_inv,0
Z_score_p14N_Falcon_Opening_inv,0
Z_score_p13N_Falcon_Opening_inv,0
Z_score_p12N_Falcon_Opening_inv,0
Z_score_p11N_Falcon_Opening_inv,0
Z_score_p10N_Falcon_Opening_inv,0
Z_score_p9N_Falcon_Opening_inv,0
Z_score_p8N_Falcon_Opening_inv,0
Z_score_p7N_Falcon_Opening_inv,0
Z_score_p6N_Falcon_Opening_inv,0
Z_score_p5N_Falcon_Opening_inv,0
Z_score_p4N_Falcon_Opening_inv,0
Z_score_p3N_Falcon_Opening_inv,0
Z_score_p2N_Falcon_Opening_inv,0
Z_score_p1N_Falcon_Opening_inv,0
Z_score_p15N_Falcon_Opening_inv,0
Z_score_p0N_Falcon_Opening_inv,0
Z_score_p16_Falcon_Opening_inv,0
Z_score_p15_Falcon_Opening_inv,0
Z_score_p14_Falcon_Opening_inv,0
Z_score_p13_Falcon_Opening_inv,0
Z_score_p12_Falcon_Opening_inv,0
Z_score_p11_Falcon_Opening_inv,0
Z_score_p10_Falcon_Opening_inv,0
Z_score_p9_Falcon_Opening_inv,0
Z_score_p8_Falcon_Opening_inv,0
Z_score_p7_Falcon_Opening_inv,0
Z_score_p6_Falcon_Opening_inv,0
Z_score_p5_Falcon_Opening_inv,0
Z_score_p4_Falcon_Opening_inv,0
Z_score_p3_Falcon_Opening_inv,0
Z_score_p17_Falcon_Opening_inv,0
Z_score_p2_Falcon_Opening_inv,0
Z_score_p16N_Falcon_Opening_inv,0
recent_std_Tortoise_Gross_inv,0
Z_score_p14_Tortoise_Gross_inv,0
Z_score_p13_Tortoise_Gross_inv,0
Z_score_p12_Tortoise_Gross_inv,0
Z_score_p11_Tortoise_Gross_inv,0
Z_score_p10_Tortoise_Gross_inv,0
Z_score_p9_Tortoise_Gross_inv,0
Z_score_p8_Tortoise_Gross_inv,0
Z_score_p7_Tortoise_Gross_inv,0
Z_score_p6_Tortoise_Gross_inv,0
Z_score_p5_Tortoise_Gross_inv,0
Z_score_p3_Tortoise_Gross_inv,0
Z_score_p2_Tortoise_Gross_inv,0
Z_score_p1_Tortoise_Gross_inv,0
Z_score_p0_Tortoise_Gross_inv,0
Z_score_p17N_Falcon_Opening_inv,0
Z_score_p17S_Tortoise_Gross_inv,0
Z_score_p15S_Tortoise_Gross_inv,0
Z_score_p14S_Tortoise_Gross_inv,0
Z_score_p13S_Tortoise_Gross_inv,0
Z_score_p12S_Tortoise_Gross_inv,0
Z_score_p11S_Tortoise_Gross_inv,0
Z_score_p10S_Tortoise_Gross_inv,0
Z_score_p9S_Tortoise_Gross_inv,0
Z_score_p8S_Tortoise_Gross_inv,0
Z_score_p7S_Tortoise_Gross_inv,0
Z_score_p6S_Tortoise_Gross_inv,0
Z_score_p4S_Tortoise_Gross_inv,0
Z_score_p2S_Tortoise_Gross_inv,0
Z_score_p1S_Tortoise_Gross_inv,0
recent_ptp_Tortoise_Gross_inv,0
Z_score_p16S_Tortoise_Gross_inv,0
Z_score_p1_Falcon_Opening_inv,0
Z_score_p0_Falcon_Opening_inv,0
Z_score_p17S_Falcon_Opening_inv,0
Z_score_p2N_Falcon_NetAdds_inv,0
Z_score_p1N_Falcon_NetAdds_inv,0
Z_score_p0N_Falcon_NetAdds_inv,0
Z_score_p17_Falcon_NetAdds_inv,0
Z_score_p16_Falcon_NetAdds_inv,0
Z_score_p15_Falcon_NetAdds_inv,0
Z_score_p14_Falcon_NetAdds_inv,0
Z_score_p13_Falcon_NetAdds_inv,0
Z_score_p12_Falcon_NetAdds_inv,0
Z_score_p11_Falcon_NetAdds_inv,0
Z_score_p10_Falcon_NetAdds_inv,0
Z_score_p9_Falcon_NetAdds_inv,0
Z_score_p8_Falcon_NetAdds_inv,0
Z_score_p7_Falcon_NetAdds_inv,0
Z_score_p3N_Falcon_NetAdds_inv,0
Z_score_p6_Falcon_NetAdds_inv,0
Z_score_p4_Falcon_NetAdds_inv,0
Z_score_p3_Falcon_NetAdds_inv,0
Z_score_p2_Falcon_NetAdds_inv,0
Z_score_p1_Falcon_NetAdds_inv,0
Z_score_p0_Falcon_NetAdds_inv,0
Z_score_p17S_Falcon_NetAdds_inv,0
Z_score_p16S_Falcon_NetAdds_inv,0
Z_score_p15S_Falcon_NetAdds_inv,0
Z_score_p14S_Falcon_NetAdds_inv,0
Z_score_p13S_Falcon_NetAdds_inv,0
Z_score_p12S_Falcon_NetAdds_inv,0
Z_score_p11S_Falcon_NetAdds_inv,0
Z_score_p10S_Falcon_NetAdds_inv,0
Z_score_p9S_Falcon_NetAdds_inv,0
Z_score_p5_Falcon_NetAdds_inv,0
Z_score_p4N_Falcon_NetAdds_inv,0
Z_score_p5N_Falcon_NetAdds_inv,0
Z_score_p6N_Falcon_NetAdds_inv,0
Z_score_p16S_Falcon_Opening_inv,0
Z_score_p15S_Falcon_Opening_inv,0
Z_score_p14S_Falcon_Opening_inv,0
Z_score_p13S_Falcon_Opening_inv,0
Z_score_p12S_Falcon_Opening_inv,0
Z_score_p11S_Falcon_Opening_inv,0
Z_score_p10S_Falcon_Opening_inv,0
Z_score_p9S_Falcon_Opening_inv,0
Z_score_p8S_Falcon_Opening_inv,0
Z_score_p7S_Falcon_Opening_inv,0
Z_score_p6S_Falcon_Opening_inv,0
Z_score_p5S_Falcon_Opening_inv,0
Z_score_p4S_Falcon_Opening_inv,0
Z_score_p3S_Falcon_Opening_inv,0
Z_score_p2S_Falcon_Opening_inv,0
Z_score_p1S_Falcon_Opening_inv,0
recent_ptp_Falcon_Opening_inv,0
Z_score_p7N_Falcon_NetAdds_inv,0
Z_score_p8N_Falcon_NetAdds_inv,0
Z_score_p9N_Falcon_NetAdds_inv,0
Z_score_p10N_Falcon_NetAdds_inv,0
Z_score_p11N_Falcon_NetAdds_inv,0
Z_score_p12N_Falcon_NetAdds_inv,0
Z_score_p7S_Falcon_NetAdds_inv,0
Z_score_p13N_Falcon_NetAdds_inv,0
Z_score_p15N_Falcon_NetAdds_inv,0
Z_score_p16N_Falcon_NetAdds_inv,0
Z_score_p17N_Falcon_NetAdds_inv,0
recent_std_Falcon_Opening_inv,0
recent_min_Falcon_Opening_inv,0
recent_max_Falcon_Opening_inv,0
Z_score_p14N_Falcon_NetAdds_inv,0
Z_score_p1_Falcon_Migrate,0
Z_score_p13S_Tortoise_Leavers,0
Z_score_p17S_Falcon_Migrate,0
Z_score_p11S_Tortoise_Closing,0
Z_score_p10S_Tortoise_Closing,0
Z_score_p9S_Tortoise_Closing,0
Z_score_p8S_Tortoise_Closing,0
Z_score_p7S_Tortoise_Closing,0
Z_score_p6S_Tortoise_Closing,0
Z_score_p5S_Tortoise_Closing,0
Z_score_p4S_Tortoise_Closing,0
Z_score_p3S_Tortoise_Closing,0
Z_score_p2S_Tortoise_Closing,0
Z_score_p17N_Tortoise_Opening,0
Z_score_p16N_Tortoise_Opening,0
Z_score_p15N_Tortoise_Opening,0
Z_score_p14N_Tortoise_Opening,0
Z_score_p13N_Tortoise_Opening,0
Z_score_p12N_Tortoise_Opening,0
Z_score_p11N_Tortoise_Opening,0
Z_score_p10N_Tortoise_Opening,0
Z_score_p9N_Tortoise_Opening,0
Z_score_p8N_Tortoise_Opening,0
Z_score_p7N_Tortoise_Opening,0
Z_score_p6N_Tortoise_Opening,0
Z_score_p5N_Tortoise_Opening,0
Z_score_p4N_Tortoise_Opening,0
Z_score_p3N_Tortoise_Opening,0
Z_score_p12S_Tortoise_Closing,0
Z_score_p2N_Tortoise_Opening,0
Z_score_p13S_Tortoise_Closing,0
Z_score_p15S_Tortoise_Closing,0
Z_score_p5N_Tortoise_Closing,0
Z_score_p4N_Tortoise_Closing,0
Z_score_p3N_Tortoise_Closing,0
Z_score_p2N_Tortoise_Closing,0
Z_score_p1N_Tortoise_Closing,0
Z_score_p17_Tortoise_Closing,0
Z_score_p16_Tortoise_Closing,0
Z_score_p15_Tortoise_Closing,0
Z_score_p14_Tortoise_Closing,0
Z_score_p13_Tortoise_Closing,0
Z_score_p12_Tortoise_Closing,0
Z_score_p11_Tortoise_Closing,0
Z_score_p10_Tortoise_Closing,0
Z_score_p9_Tortoise_Closing,0
Z_score_p8_Tortoise_Closing,0
Z_score_p7_Tortoise_Closing,0
Z_score_p6_Tortoise_Closing,0
Z_score_p5_Tortoise_Closing,0
Z_score_p4_Tortoise_Closing,0
Z_score_p3_Tortoise_Closing,0
Z_score_p2_Tortoise_Closing,0
Z_score_p1_Tortoise_Closing,0
Z_score_p0_Tortoise_Closing,0
Z_score_p17S_Tortoise_Closing,0
Z_score_p16S_Tortoise_Closing,0
Z_score_p14S_Tortoise_Closing,0
Z_score_p6N_Tortoise_Closing,0
Z_score_p0N_Tortoise_Opening,0
Z_score_p16_Tortoise_Opening,0
Z_score_p4S_Tortoise_Opening,0
Z_score_p2S_Tortoise_Opening,0
recent_ptp_Tortoise_Opening,0
Z_score_p6N_Falcon_Churn_inv,0
recent_std_Tortoise_Opening,0
Z_score_p17N_Tortoise_NetAdds,0
Z_score_p16N_Tortoise_NetAdds,0
Z_score_p15N_Tortoise_NetAdds,0
Z_score_p14N_Tortoise_NetAdds,0
Z_score_p13N_Tortoise_NetAdds,0
Z_score_p12N_Tortoise_NetAdds,0
Z_score_p11N_Tortoise_NetAdds,0
Z_score_p10N_Tortoise_NetAdds,0
Z_score_p9N_Tortoise_NetAdds,0
Z_score_p8N_Tortoise_NetAdds,0
Z_score_p7N_Tortoise_NetAdds,0
Z_score_p6N_Tortoise_NetAdds,0
Z_score_p5N_Tortoise_NetAdds,0
Z_score_p4N_Tortoise_NetAdds,0
Z_score_p3N_Tortoise_NetAdds,0
Z_score_p2N_Tortoise_NetAdds,0
Z_score_p0N_Tortoise_NetAdds,0
Z_score_p17_Tortoise_NetAdds,0
Z_score_p16_Tortoise_NetAdds,0
Z_score_p15_Tortoise_NetAdds,0
Z_score_p5S_Tortoise_Opening,0
Z_score_p17_Tortoise_Opening,0
Z_score_p6S_Tortoise_Opening,0
Z_score_p8S_Tortoise_Opening,0
Z_score_p15_Tortoise_Opening,0
Z_score_p14_Tortoise_Opening,0
Z_score_p13_Tortoise_Opening,0
Z_score_p12_Tortoise_Opening,0
Z_score_p11_Tortoise_Opening,0
Z_score_p10_Tortoise_Opening,0
Z_score_p9_Tortoise_Opening,0
Z_score_p8_Tortoise_Opening,0
Z_score_p7_Tortoise_Opening,0
Z_score_p6_Tortoise_Opening,0
Z_score_p5_Tortoise_Opening,0
Z_score_p4_Tortoise_Opening,0
Z_score_p3_Tortoise_Opening,0
Z_score_p2_Tortoise_Opening,0
